Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_18939,Large,4,Grocery
OUT_18940,Small,1,Eatery
OUT_18941,Large,2,Eatery
OUT_18942,Medium,2,Grocery
OUT_18943,Small,0,Bakery
OUT_18944,Medium,1,Eatery
OUT_18945,Medium,1,SMMT
OUT_18946,,1,Eatery
OUT_18947,Small,0,Bakery
OUT_18948,Medium,1,Grocery
OUT_18949,Small,1,Bakry
OUT_18950,Large,2,Pharmacy
OUT_18951,Medium,2,Pharmacy
OUT_18952,Medium,2,Grocery
OUT_18953,Small,0,Kiosk
OUT_18954,Small,0,Kiosk
OUT_18955,Small,0,Kiosk
OUT_18956,Large,4,SMMT
OUT_18957,Small,0,Eatery
OUT_18958,Large,2,Pharmacy
OUT_18959,Small,0,Grocery
OUT_18960,Small,1,Kiosk
OUT_18961,Small,0,Eatery
OUT_18962,Medium,2,Bakery
OUT_18963,Small,0,Pharmacy
OUT_18964,Small,0,Kiosk
OUT_18965,Medium,1,Pharmacy
OUT_18966,Medium,1,Eatery
OUT_18967,Small,0,Bakery
OUT_18968,Medium,1,Kiosk
OUT_18969,Small,1,Kiosk
OUT_18970,Medium,2,Hotel
OUT_18971,small,1,Bakery
OUT_18972,Medium,1,Pharmacy
OUT_18973,Medium,2,Bakery
OUT_18974,Small,1,Eatery
OUT_18975,Medium,1,Pharmacy
OUT_18976,Small,1,Bakry
OUT_18977,Small,1,Bakery
OUT_18978,Small,0,SMMT
OUT_18979,Medium,2,Grocery
OUT_18980,Small,1,Grocry
OUT_18981,Small,0,Eatery
OUT_18982,Large,5,SMMT
OUT_18983,Large,3,Bakery
OUT_18984,Small,0,Eatery
OUT_18985,Extra Large,2,Kiosk
OUT_18986,Large,2,Pharmacy
OUT_18987,Small,1,Pharmacy
OUT_18988,Medium,1,Eatery
OUT_18989,Small,0,SMMT
OUT_18990,Small,0,Eatery
OUT_18991,Small,1,Grocery
OUT_18992,Large,4,Grocery
OUT_18993,Small,0,Grocery
OUT_18994,Medium,1,Bakery
OUT_18995,Extra Large,3,Grocery
OUT_18996,Medium,2,Eatery
OUT_18997,Small,0,Grocery
OUT_18998,Large,2,Grocery
OUT_18999,Small,0,Grocery
OUT_19000,small,0,Pharmacy
OUT_19001,Small,0,Pharmacy
OUT_19002,Medium,1,Hotel
OUT_19003,Small,0,Kiosk
OUT_19004,Large,4,Bakery
OUT_19005,Small,0,Bakery
OUT_19006,Medium,1,Kiosk
OUT_19007,Small,0,Kiosk
OUT_19008,Small,0,Eatery
OUT_19009,Small,0,Grocery
OUT_19010,Small,1,Kiosk
OUT_19011,Small,0,Kiosk
OUT_19012,Extra Large,3,Eatery
OUT_19013,Medium,2,Eatery
OUT_19014,Small,0,Grocry
OUT_19015,Small,1,Bakery
OUT_19016,Small,0,Bakry
OUT_19017,Small,0,Kiosk
OUT_19018,Large,5,Hotel
OUT_19019,Small,0,Kiosk
OUT_19020,Small,0,SMMT
OUT_19021,Small,0,Grocery
OUT_19022,Small,1,Pharmacy
OUT_19023,Medium,1,Kiosk
OUT_19024,Extra Large,3,Grocery
OUT_19025,Large,5,Hotel
OUT_19026,Medium,2,Grocery
OUT_19027,Medium,2,Kiosk
OUT_19028,Large,2,Hotel
OUT_19029,Medium,2,Eatery
OUT_19030,Extra Large,2,Eatery
OUT_19031,Small,1,SMMT
OUT_19032,small,0,Pharmacy
OUT_19033,Medium,1,Hotel
OUT_19034,Medium,2,Hotel
OUT_19035,Small,0,SMMT
OUT_19036,Small,1,Kiosk
OUT_19037,Small,0,Eatery
OUT_19038,Large,5,Pharmacy
OUT_19039,Extra Large,4,Eatery
OUT_19040,Extra Large,3,Bakery
OUT_19041,Medium,2,Bakery
OUT_19042,Medium,2,SMMT
OUT_19043,Large,4,Hotel
OUT_19044,Medium,1,Hotel
OUT_19045,Large,2,Grocery
OUT_19046,Medium,1,Kiosk
OUT_19047,Small,0,Grocery
OUT_19048,Small,1,Hotel
OUT_19049,Large,4,Grocery
OUT_19050,Medium,1,Hotel
OUT_19051,Large,2,Hotel
OUT_19052,Medium,1,Hotel
OUT_19053,Small,1,Grocery
OUT_19054,Medium,1,Kiosk
OUT_19055,Small,0,Grocery
OUT_19056,Small,1,Hotel
OUT_19057,Small,0,Kiosk
OUT_19058,Medium,2,Kiosk
OUT_19059,small,1,SMMT
OUT_19060,Medium,2,Eatery
OUT_19061,Medium,1,SMMT
OUT_19062,Medium,2,SMMT
OUT_19063,Medium,1,Bakery
OUT_19064,Medium,1,Hotel
OUT_19065,Small,0,Hotel
OUT_19066,Small,0,SMMT
OUT_19067,Small,1,Kiosk
OUT_19068,Extra Large,2,Kiosk
OUT_19069,Medium,1,Kiosk
OUT_19070,Small,1,Hotel
OUT_19071,Small,0,SMMT
OUT_19072,Medium,2,Pharmacy
OUT_19073,Medium,1,SMMT
OUT_19074,Small,1,SMMT
OUT_19075,Large,4,Grocery
OUT_19076,Medium,2,Grocery
OUT_19077,Small,0,Pharmacy
OUT_19078,Small,0,Grocery
OUT_19079,Small,1,SMMT
OUT_19080,Small,0,Kiosk
OUT_19081,Small,0,Bakery
OUT_19082,Small,0,SMMT
OUT_19083,Small,1,Grocery
OUT_19084,Small,0,Kiosk
OUT_19085,Medium,2,Eatery
OUT_19086,Small,0,SMMT
OUT_19087,Small,0,Hotel
OUT_19088,Small,0,Grocery
OUT_19089,Medium,1,Grocry
OUT_19090,Medium,2,Kiosk
OUT_19091,Extra Large,2,Grocery
OUT_19092,Large,3,Bakery
OUT_19093,Small,0,Bakery
OUT_19094,Large,2,Hotel
OUT_19095,Small,0,Kiosk
OUT_19096,Small,1,Hotel
OUT_19097,Small,1,Pharmacy
OUT_19098,Small,1,Kiosk
OUT_19099,Small,1,Eatery
OUT_19100,Medium,1,SMMT
OUT_19101,Small,0,Bakery
OUT_19102,Small,0,Grocery
OUT_19103,Medium,2,Grocery
OUT_19104,Medium,1,Hotel
OUT_19105,Medium,2,Hotel
OUT_19106,Small,0,Bakery
OUT_19107,small,1,SMMT
OUT_19108,Small,0,Pharmacy
OUT_19109,Small,0,Grocery
OUT_19110,Medium,1,Eatery
OUT_19111,Small,0,Hotel
OUT_19112,Small,1,Grocery
OUT_19113,Small,1,Hotel
OUT_19114,Medium,1,Hotel
OUT_19115,Large,2,Pharmacy
OUT_19116,Medium,1,Grocery
OUT_19117,Small,0,SMMT
OUT_19118,Small,0,SMMT
OUT_19119,Medium,2,Eatery
OUT_19120,Medium,2,Pharmacy
OUT_19121,Extra Large,4, Eatery 
OUT_19122,Medium,2,Grocery
OUT_19123,Small,0,Pharmacy
OUT_19124,Small,1,Hotel
OUT_19125,Large,3,Eatery
OUT_19126,Extra Large,2,Eatery
OUT_19127,Small,0,Pharmacy
OUT_19128,,0,Grocry
OUT_19129,Medium,2,Hotel
OUT_19130,Medium,1,SMMT
OUT_19131,Medium,1,SMMT
OUT_19132,Medium,1,Kiosk
OUT_19133,Large,5,Grocery
OUT_19134,Medium,2,Grocry
OUT_19135,Medium,1,Grocery
OUT_19136,Small,0,Pharmacy
OUT_19137,Medium,2,Pharmacy
OUT_19138,Small,0,Pharmacy
OUT_19139,Medium,2,SMMT
OUT_19140,Small,0,SMMT
OUT_19141,Small,0,Grocery
OUT_19142,Large,5,Grocery
OUT_19143,Small,0,Kiosk
OUT_19144,Small,1,Eatery
OUT_19145,Small,1,Hotel
OUT_19146,Medium,1,Eatery
OUT_19147,Small,0,Pharmacy
OUT_19148,Small,0,Eatery
OUT_19149,Small,1,Grocery
OUT_19150,Small,1,Eatery
OUT_19151,Extra Large,3,Kiosk
OUT_19152,Medium,1,Grocery
OUT_19153,Medium,1,Pharmacy
OUT_19154,Large,2,Grocery
OUT_19155,Small,0,Bakery
OUT_19156,Small,0,Grocery
OUT_19157,Small,0,Hotel
OUT_19158,Small,0,SMMT
OUT_19159,Large,2,SMMT
OUT_19160,Medium,1,Pharmacy
OUT_19161,Medium,2,Grocery
OUT_19162,small,0,Bakery
OUT_19163,Medium,2,Pharmacy
OUT_19164,Medium,2,Eatery
OUT_19165,Small,1,SMMT
OUT_19166,Small,1,SMMT
OUT_19167,Medium,1,SMMT
OUT_19168,small,2,SMMT
OUT_19169,Medium,1,Pharmacy
OUT_19170,Small,0,Pharmacy
OUT_19171,Small,0,Kiosk
OUT_19172,Small,0,Grocery
OUT_19173,Small,0,Kiosk
OUT_19174,Small,1,Hotel
OUT_19175,Small,0,Kiosk
OUT_19176,Medium,2,Eatery
OUT_19177,Large,3,Hotel
OUT_19178,Small,0,Hotel
OUT_19179,Small,0,Pharmacy
OUT_19180,Small,1,Pharmacy
OUT_19181,Small,0,Grocery
OUT_19182,Medium,2,Grocery
OUT_19183,Small,0,Kiosk
OUT_19184,Small,1,Grocery
OUT_19185,Medium,1,Eatery
OUT_19186,Large,3,Bakery
OUT_19187,Extra Large,3,Eatery
OUT_19188,Small,1,Bakery
OUT_19189,Small,0,Grocery
OUT_19190,Medium,2,Kiosk
OUT_19191,Small,0,SMMT
OUT_19192,Small,0,Bakery
OUT_19193,Small,1,Bakery
OUT_19194,Medium,2,Bakery
OUT_19195,Medium,1,SMMT
OUT_19196,Medium,2,Eatery
OUT_19197,Small,0,Kiosk
OUT_19198,Small,0,Eatery
OUT_19199,Small,1,Hotel
OUT_19200,Small,1,SMMT
OUT_19201,Extra Large,2,Bakery
OUT_19202,Small,0,Hotel
OUT_19203,Small,1,Hotel
OUT_19204,Large,4,Kiosk
OUT_19205,Small,0,Hotel
OUT_19206,Medium,2,Bakery
OUT_19207,Medium,1,Kiosk
OUT_19208,Medium,1,Hotel
OUT_19209,Medium,1,Bakery
OUT_19210,Medium,1,Bakery
OUT_19211,Large,5,Bakery
OUT_19212,Small,0,Grocery
OUT_19213,Small,0,Kiosk
OUT_19214,Large,2,Bakery
OUT_19215,Small,0,SMMT
OUT_19216,Medium,2,Grocery
OUT_19217,Medium,1,Grocery
OUT_19218,Small,1,Hotel
OUT_19219,Small,0,SMMT
OUT_19220,Small,0,Hotel
OUT_19221,Small,0,Pharmacy
OUT_19222,Small,0,Eatery
OUT_19223,Small,0,Grocery
OUT_19224,Small,0,Pharmacy
OUT_19225,Medium,2,Grocery
OUT_19226,Small,0,Grocry
OUT_19227,Medium,2,Bakery
OUT_19228,Small,0,Pharmacy
OUT_19229,Medium,2,Grocery
OUT_19230,Large,2,Grocery
OUT_19231,Small,0,Kiosk
OUT_19232,Medium,2,Bakery
OUT_19233,Medium,1,Hotel
OUT_19234,Small,0,Pharmacy
OUT_19235,Large,5,Pharmacy
OUT_19236,Medium,2,Eatery
OUT_19237,Small,0,Hotel
OUT_19238,Small,1,Bakery
OUT_19239,Small,1,Eatery
OUT_19240,Medium,2,Hotel
OUT_19241,Small,0,SMMT
OUT_19242,Small,0,SMMT
OUT_19243,Medium,1,SMMT
OUT_19244,Medium,2,SMMT
OUT_19245,Small,0,Grocery
OUT_19246,Medium,1,Pharmacy
OUT_19247,Small,1,Hotel
OUT_19248,Medium,1,SMMT
OUT_19249,Medium,2,Kiosk
OUT_19250,,0,Grocery
OUT_19251,Small,0,Pharmacy
OUT_19252,Large,5,Pharmacy
OUT_19253,Medium,1,Eatery
OUT_19254,Small,1,Pharmacy
OUT_19255,Medium,2,SMMT
OUT_19256,Small,1,Kiosk
OUT_19257,Medium,2,Hotel
OUT_19258,Extra Large,3,Kiosk
OUT_19259,Small,0,Eatery
OUT_19260,Small,0,Bakery
OUT_19261,Medium,2,SMMT
OUT_19262,Small,1,Grocery
OUT_19263,Medium,1,Hotel
OUT_19264,Small,0,Kiosk
OUT_19265,Medium,1,Kiosk
OUT_19266,Medium,1,Pharmacy
OUT_19267,Small,0,Pharmacy
OUT_19268,Medium,2,Eatery
OUT_19269,Small,0,Kiosk
OUT_19270,Small,0,Pharmacy
OUT_19271,Medium,1,Bakery
OUT_19272,Small,0,Bakery
OUT_19273,Large,2,Pharmacy
OUT_19274,Small,0,Grocery
OUT_19275,Extra Large,4,Hotel
OUT_19276,Small,1,Bakery
OUT_19277,Small,1,Bakry
OUT_19278,Large,4,Hotel
OUT_19279,Small,1,Pharmacy
OUT_19280,Small,0,Grocery
OUT_19281,Small,0,SMMT
OUT_19282,Large,4,Eatery
OUT_19283,Medium,1,Bakery
OUT_19284,Large,4,SMMT
OUT_19285,Medium,1, Eatery 
OUT_19286,Small,0,SMMT
OUT_19287,Small,0,Grocery
OUT_19288,Small,0,Hotel
OUT_19289,Medium,2,Eatery
OUT_19290,Small,1,Bakery
OUT_19291,Large,3,Kiosk
OUT_19292,Small,0,Kiosk
OUT_19293,Small,1,Eatery
OUT_19294,Medium,1,Bakery
OUT_19295,Medium,2,Kiosk
OUT_19296,Medium,1,Pharmacy
OUT_19297,Small,0,SMMT
OUT_19298,Large,3,Bakery
OUT_19299,Small,1,Kiosk
OUT_19300,Large,4,Pharmacy
OUT_19301,Small,0,Grocery
OUT_19302,Small,0,Pharmacy
OUT_19303,Extra Large,2,Pharmacy
OUT_19304,Small,1,Grocery
OUT_19305,Small,0,Grocery
OUT_19306,Small,1,Grocery
OUT_19307,Extra Large,3,Bakery
OUT_19308,Large,3,Grocery
OUT_19309,Small,0,SMMT
OUT_19310,Extra Large,4,Kiosk
OUT_19311,Extra Large,2,Grocery
OUT_19312,Extra Large,2,Kiosk
OUT_19313,Small,0,Kiosk
OUT_19314,Small,1,Grocery
OUT_19315,Small,1,Hotel
OUT_19316,Medium,1,Bakery
OUT_19317,Small,1,Pharmacy
OUT_19318,Large,2,Kiosk
OUT_19319,Medium,2,SMMT
OUT_19320,Large,2,Pharmacy
OUT_19321,Small,0,Eatery
OUT_19322,Small,0,SMMT
OUT_19323,Large,4,Grocery
OUT_19324,Medium,2,Kiosk
OUT_19325,Large,5,Bakry
OUT_19326,Small,0,Pharmacy
OUT_19327,Small,0,Eatery
OUT_19328,Small,0,Pharmacy
OUT_19329,Small,0,SMMT
OUT_19330,Small,0,Hotel
OUT_19331,Medium,2,SMMT
OUT_19332,Large,5,Kiosk
OUT_19333,Large,5,SMMT
OUT_19334,Small,0,Bakery
OUT_19335,Small,1,Eatery
OUT_19336,Small,0,Pharmacy
OUT_19337,Small,0,Pharmacy
OUT_19338,Small,0,Bakery
OUT_19339,Large,2,Grocery
OUT_19340,Small,0,Pharmacy
OUT_19341,Large,2,SMMT
OUT_19342,Large,5,Bakery
OUT_19343,Small,0,Bakery
OUT_19344,Large,2,Bakry
OUT_19345,Medium,2,Grocery
OUT_19346,Small,0,Eatery
OUT_19347,Small,1,SMMT
OUT_19348,Extra Large,5,Bakery
OUT_19349,Medium,2,Bakery
OUT_19350,Large,2,Bakery
OUT_19351,Small,0,Pharmacy
OUT_19352,Small,1,Bakery
OUT_19353,Medium,2,Pharmacy
OUT_19354,Small,0,Kiosk
OUT_19355,Large,3,Pharmacy
OUT_19356,Large,2,Pharmacy
OUT_19357,Large,4,SMMT
OUT_19358,Medium,2,Eatery
OUT_19359,Small,0,Grocery
OUT_19360,Large,5,Hotel
OUT_19361,Small,0,Pharmacy
OUT_19362,Medium,1,Bakry
OUT_19363,Medium,2,Pharmacy
OUT_19364,Small,0,Hotel
OUT_19365,Extra Large,5,Hotel
OUT_19366,Extra Large,5,Eatery
OUT_19367,Medium,1,Eatery
OUT_19368,Large,4,Kiosk
OUT_19369,Small,0,Pharmacy
OUT_19370,Small,0,Kiosk
OUT_19371,Small,0,Hotel
OUT_19372,Medium,2,Eatery
OUT_19373,Small,0,Bakery
OUT_19374,Small,1,Kiosk
OUT_19375,Small,0,Bakery
OUT_19376,Small,1,Eatery
OUT_19377,Small,0,Grocery
OUT_19378,Small,0,Eatery
OUT_19379,Small,1,Eatery
OUT_19380,small,2,Eatery
OUT_19381,Medium,2,Bakery
OUT_19382,Large,3,Grocery
OUT_19383,Medium,2,SMMT
OUT_19384,Small,0,Grocery
OUT_19385,Small,0,Hotel
OUT_19386,Small,0,SMMT
OUT_19387,Small,0,SMMT
OUT_19388,Medium,2,Kiosk
OUT_19389,Small,0,Kiosk
OUT_19390,Small,0,SMMT
OUT_19391,Small,0,Kiosk
OUT_19392,small,0,Bakery
OUT_19393,Medium,2,Grocry
OUT_19394,Medium,1,Hotel
OUT_19395,Small,0,Hotel
OUT_19396,Small,0,Hotel
OUT_19397,Large,3,Grocery
OUT_19398,Small,1,Eatery
OUT_19399,Small,0,Pharmacy
OUT_19400,Small,0,Hotel
OUT_19401,Large,2,Pharmacy
OUT_19402,Small,0,Eatery
OUT_19403,Medium,1,Hotel
OUT_19404,Small,1,Bakery
OUT_19405,Large,3,Hotel
OUT_19406,Small,1,Bakery
OUT_19407,Large,2,Hotel
OUT_19408,Small,1,Grocery
OUT_19409,Medium,2,Eatery
OUT_19410,Small,0,Pharmacy
OUT_19411,Small,0,Grocery
OUT_19412,Small,0,Hotel
OUT_19413,Small,1,SMMT
OUT_19414,Small,0,Grocery
OUT_19415,Medium,1,Pharmacy
OUT_19416,Large,3,SMMT
OUT_19417,Large,5,Eatery
OUT_19418,Medium,2,SMMT
OUT_19419,Small,0,Eatery
OUT_19420,Medium,1,Grocry
OUT_19421,,1,Bakery
OUT_19422,Small,0,Grocery
OUT_19423,Medium,2,Pharmacy
OUT_19424,Small,0,Bakery
OUT_19425,Medium,1,Eatery
OUT_19426,Small,0,Bakery
OUT_19427,Small,0,Hotel
OUT_19428,Small,1,Bakery
OUT_19429,Small,0,Grocery
OUT_19430,Small,0,Grocery
OUT_19431,Medium,2,Pharmacy
OUT_19432,small,0,Eatery
OUT_19433,Small,0, Eatery 
OUT_19434,Extra Large,3,Kiosk
OUT_19435,Small,1,Grocery
OUT_19436,Medium,1,Bakery
OUT_19437,Medium,1,Bakery
OUT_19438,Small,0,Eatery
OUT_19439,Small,0,Grocry
OUT_19440,Medium,1,Eatery
OUT_19441,Small,0,Eatery
OUT_19442,Small,0,Grocery
OUT_19443,Medium,2,Kiosk
OUT_19444,Small,0,SMMT
OUT_19445,Medium,2,Hotel
OUT_19446,Small,0,Bakery
OUT_19447,Small,1,SMMT
OUT_19448,small,3,SMMT
OUT_19449,Large,3,SMMT
OUT_19450,Small,0,Pharmacy
OUT_19451,Medium,2,Bakery
OUT_19452,Medium,2,SMMT
OUT_19453,Small,1,Grocery
OUT_19454,small,1,Kiosk
OUT_19455,Small,1,Eatery
OUT_19456,Small,0,Bakery
OUT_19457,Small,0,SMMT
OUT_19458,Medium,1,Pharmacy
OUT_19459,Medium,1,Kiosk
OUT_19460,Medium,2,Eatery
OUT_19461,Small,0,SMMT
OUT_19462,Large,4,Eatery
OUT_19463,Large,5,Grocery
OUT_19464,Small,1,Hotel
OUT_19465,Small,0,Eatery
OUT_19466,Small,0,Bakery
OUT_19467,Medium,1,SMMT
OUT_19468,Small,0,SMMT
OUT_19469,Small,0,Hotel
OUT_19470,Small,0,Bakery
OUT_19471,Medium,2,Hotel
OUT_19472,Medium,1,Hotel
OUT_19473,Large,4,Eatery
OUT_19474,Small,0,Eatery
OUT_19475,,1,SMMT
OUT_19476,Medium,2,Kiosk
OUT_19477,Small,0,Hotel
OUT_19478,Medium,1,Pharmacy
OUT_19479,Small,1,Hotel
OUT_19480,Small,0,Kiosk
OUT_19481,Medium,1,Grocery
OUT_19482,Medium,1,Hotel
OUT_19483,Small,0,Grocery
OUT_19484,Small,0,Hotel
OUT_19485,small,5,Bakery
OUT_19486,Small,1,Hotel
OUT_19487,Medium,1,Grocery
OUT_19488,Small,0,Pharmacy
OUT_19489,Small,0,Bakery
OUT_19490,Small,0,SMMT
OUT_19491,small,2,SMMT
OUT_19492,Medium,1,Bakery
OUT_19493,Large,5,Bakery
OUT_19494,Small,0,SMMT
OUT_19495,Large,3,Bakry
OUT_19496,Small,0,Kiosk
OUT_19497,Small,0,Kiosk
OUT_19498,Small,1,SMMT
OUT_19499,small,2,Pharmacy
OUT_19500,Small,0,Hotel
OUT_19501,Small,0,Kiosk
OUT_19502,Large,4,Bakery
OUT_19503,Small,0,Grocery
OUT_19504,,2,Bakery
OUT_19505,Small,0,Grocry
OUT_19506,Medium,2,SMMT
OUT_19507,small,0,Eatery
OUT_19508,Small,0,Eatery
OUT_19509,Medium,1,Hotel
OUT_19510,Small,1,Hotel
OUT_19511,Medium,2,Pharmacy
OUT_19512,Medium,1,Bakery
OUT_19513,Medium,1,SMMT
OUT_19514,Large,2,Hotel
OUT_19515,Small,0,Bakery
OUT_19516,Small,0,Grocry
OUT_19517,Small,0,SMMT
OUT_19518,Small,0,Hotel
OUT_19519,Large,5,Grocery
OUT_19520,Small,1,Eatery
OUT_19521,Large,3,Hotel
OUT_19522,Small,1,SMMT
OUT_19523,Small,1,Eatery
OUT_19524,Small,0,Bakery
OUT_19525,Small,0,Kiosk
OUT_19526,Small,0,Grocery
OUT_19527,Small,1,Eatery
OUT_19528,Small,0,Hotel
OUT_19529,Small,1,Hotel
OUT_19530,Small,0,Eatery
OUT_19531,Medium,1,Hotel
OUT_19532,Small,0,Hotel
OUT_19533,Small,0,Bakery
OUT_19534,Small,0,Hotel
OUT_19535,Large,5,Bakery
OUT_19536,Small,0,Hotel
OUT_19537,Large,5,Grocery
OUT_19538,Medium,1,Hotel
OUT_19539,Medium,2,SMMT
OUT_19540,Medium,1,Hotel
OUT_19541,Medium,2,Eatery
OUT_19542,Small,0,Bakery
OUT_19543,Small,1,Eatery
OUT_19544,Large,5,Grocery
OUT_19545,Small,0,Pharmacy
OUT_19546,Medium,2,Bakery
OUT_19547,Medium,2,Grocery
OUT_19548,Extra Large,4,Bakery
OUT_19549,Medium,2,SMMT
OUT_19550,Medium,1,Bakry
OUT_19551,Medium,1,Pharmacy
OUT_19552,Large,2,Pharmacy
OUT_19553,Small,0,Pharmacy
OUT_19554,Large,3,Grocery
OUT_19555,Small,0,Kiosk
OUT_19556,Large,2,Bakery
OUT_19557,Small,1, Eatery 
OUT_19558,Small,0,Grocery
OUT_19559,Small,1,SMMT
OUT_19560,Large,3,Eatery
OUT_19561,Medium,1,Bakery
OUT_19562,Medium,1,Hotel
OUT_19563,Small,0,Bakery
OUT_19564,Small,0,Pharmacy
OUT_19565,Medium,1,Eatery
OUT_19566,Small,1,Kiosk
OUT_19567,Small,1,Hotel
OUT_19568,Medium,2,Kiosk
OUT_19569,Small,0,Kiosk
OUT_19570,Large,4,Grocery
OUT_19571,Medium,2,Pharmacy
OUT_19572,Medium,1,SMMT
OUT_19573,Small,0,Hotel
OUT_19574,Extra Large,5,Kiosk
OUT_19575,Small,0,Grocery
OUT_19576,Medium,1,SMMT
OUT_19577,Medium,2,Pharmacy
OUT_19578,Small,1,Kiosk
OUT_19579,Small,0,Bakery
OUT_19580,Small,1,Kiosk
OUT_19581,Small,0,Grocery
OUT_19582,Small,0,Pharmacy
OUT_19583,Medium,1,SMMT
OUT_19584,Medium,1,Hotel
OUT_19585,Medium,1,Hotel
OUT_19586,Small,0,Hotel
OUT_19587,Large,2,Grocery
OUT_19588,Extra Large,3,Pharmacy
OUT_19589,Medium,1,Hotel
OUT_19590,Medium,1,Pharmacy
OUT_19591,Small,1,Kiosk
OUT_19592,Medium,1,Pharmacy
OUT_19593,Medium,1,Eatery
OUT_19594,Medium,1,Bakry
OUT_19595,Extra Large,5,Bakery
OUT_19596,Small,0,Eatery
OUT_19597,Medium,2,Pharmacy
OUT_19598,Small,0,Pharmacy
OUT_19599,Large,4,Grocery
OUT_19600,Medium,2,Eatery
OUT_19601,Small,0,Pharmacy
OUT_19602,Large,3,Kiosk
OUT_19603,Small,0,Kiosk
OUT_19604,Small,0,Pharmacy
OUT_19605,Large,3,SMMT
OUT_19606,small,1,Bakery
OUT_19607,Small,0,Hotel
OUT_19608,Small,1,Pharmacy
OUT_19609,Small,1,Pharmacy
OUT_19610,Small,0,SMMT
OUT_19611,Medium,1,Grocery
OUT_19612,Small,1,Grocry
OUT_19613,Large,3,Bakery
OUT_19614,Large,3,Hotel
OUT_19615,Large,5,SMMT
OUT_19616,Small,0,Eatery
OUT_19617,Medium,2,Hotel
OUT_19618,Small,0,Grocery
OUT_19619,small,1,Grocery
OUT_19620,Small,0,Bakery
OUT_19621,Small,1,Bakery
OUT_19622,Small,1,Grocery
OUT_19623,Medium,1,Bakery
OUT_19624,Small,0,SMMT
OUT_19625,Large,3,Hotel
OUT_19626,Small,0,SMMT
OUT_19627,Medium,1,Pharmacy
OUT_19628,Large,5, Eatery 
OUT_19629,Medium,2,Grocery
OUT_19630,Small,0,SMMT
OUT_19631,Small,0,Eatery
OUT_19632,Medium,1,Grocery
OUT_19633,Medium,2,Bakery
OUT_19634,Extra Large,5,Pharmacy
OUT_19635,Small,0,Pharmacy
OUT_19636,Large,4,Grocry
OUT_19637,Extra Large,4,Kiosk
OUT_19638,Small,0,Pharmacy
OUT_19639,small,2,SMMT
OUT_19640,Small,0,Hotel
OUT_19641,Large,4,Kiosk
OUT_19642,Medium,2,Grocery
OUT_19643,Medium,1,Eatery
OUT_19644,Large,2,Pharmacy
OUT_19645,Small,0,Hotel
OUT_19646,Extra Large,3,Bakery
OUT_19647,Small,0,Bakry
OUT_19648,Extra Large,4,Bakery
OUT_19649,Small,0,Kiosk
OUT_19650,Small,0,Eatery
OUT_19651,Small,1,Hotel
OUT_19652,Large,2,Kiosk
OUT_19653,Medium,1,Kiosk
OUT_19654,Medium,2,Grocry
OUT_19655,Small,0,Bakery
OUT_19656,Medium,1,Bakery
OUT_19657,Medium,1,Kiosk
OUT_19658,Small,0,Hotel
OUT_19659,Small,0,Kiosk
OUT_19660,Large,5,Bakery
OUT_19661,Large,2,Pharmacy
OUT_19662,Small,0,Bakery
OUT_19663,Small,1,Kiosk
OUT_19664,Small,0,Eatery
OUT_19665,Medium,2,Kiosk
OUT_19666,Large,2,Hotel
OUT_19667,Small,0,Bakery
OUT_19668,Medium,1,Eatery
OUT_19669,Medium,2,Grocery
OUT_19670,Medium,1,Bakery
OUT_19671,Medium,1,SMMT
OUT_19672,Large,4,Eatery
OUT_19673,Small,0,Eatery
OUT_19674,Medium,2,Bakery
OUT_19675,Medium,2,Grocery
OUT_19676,Medium,1,Bakery
OUT_19677,Medium,2,Pharmacy
OUT_19678,Medium,2,SMMT
OUT_19679,Small,0,Hotel
OUT_19680,Medium,1,Grocery
OUT_19681,Medium,1,Hotel
OUT_19682,Small,0,Eatery
OUT_19683,Small,0,Hotel
OUT_19684,Medium,1,Grocery
OUT_19685,Small,0,Hotel
OUT_19686,Small,1,Bakery
OUT_19687,Medium,1,Hotel
OUT_19688,Small,0,Eatery
OUT_19689,Small,0,Bakery
OUT_19690,Small,1,Grocery
OUT_19691,Large,5,Bakery
OUT_19692,Small,0,Bakry
OUT_19693,Small,0,Kiosk
OUT_19694,Small,0,Bakery
OUT_19695,Medium,2,SMMT
OUT_19696,Large,3,Grocery
OUT_19697,Medium,2,Pharmacy
OUT_19698,Small,0,Eatery
OUT_19699,Small,0,Hotel
OUT_19700,,2,SMMT
OUT_19701,Small,0,Pharmacy
OUT_19702,Small,0,Eatery
OUT_19703,Large,2,Hotel
OUT_19704,Medium,2,Pharmacy
OUT_19705,Small,0,Hotel
OUT_19706,Small,0,Eatery
OUT_19707,Small,0,Bakery
OUT_19708,Medium,1,Grocery
OUT_19709,Large,4,SMMT
OUT_19710,Small,0,Kiosk
OUT_19711,,0,Bakery
OUT_19712,small,0,Kiosk
OUT_19713,Small,0,Kiosk
OUT_19714,Small,0,Eatery
OUT_19715,Medium,2,Kiosk
OUT_19716,Medium,2,Grocery
OUT_19717,Small,0,SMMT
OUT_19718,Small,0,Hotel
OUT_19719,Small,0, Eatery 
OUT_19720,Small,1,Kiosk
OUT_19721,Small,0,Grocry
OUT_19722,Small,0,Kiosk
OUT_19723,Small,0,Kiosk
OUT_19724,Small,0,Grocery
